   3.9243355105069162e+02	   1.1842059991327963e+02	
   3.9253456640138506e+02	   1.2242059991327963e+02	
   3.9404031923779331e+02	   1.2442059991327963e+02	
   3.9458080454724819e+02	   1.2342059991327963e+02	
   3.9624279546682931e+02	   1.2642059991327963e+02	
   3.9883923126348100e+02	   1.2642059991327963e+02	
   3.9951353119922527e+02	   1.2342059991327963e+02	
   3.9998398601860691e+02	   1.2542059991327963e+02	
   4.0002618750028319e+02	   1.2542059991327963e+02	
   4.0179593696833109e+02	   1.3242059991327963e+02	
   4.0202357022821423e+02	   1.2642059991327963e+02	
   4.0353638463386443e+02	   1.2642059991327963e+02	
   4.0488314141420932e+02	   1.3342059991327963e+02	
   4.0506195014019715e+02	   1.2642059991327963e+02	
   4.0732077830014418e+02	   1.2242059991327963e+02	
   4.0812099395902641e+02	   1.2742059991327963e+02	
   4.0863351560561239e+02	   1.2242059991327963e+02	
   4.0873072570418356e+02	   1.3442059991327963e+02	
   4.0882832052517449e+02	   1.2242059991327963e+02	
   4.0914210201563282e+02	   1.3442059991327963e+02	
   4.1134793074010895e+02	   1.3342059991327963e+02	
   4.1150667229327291e+02	   1.2842059991327963e+02	
   4.1363898723183593e+02	   1.3342059991327963e+02	
   4.1682080724274670e+02	   1.3242059991327963e+02	
   4.1701671517321665e+02	   1.2842059991327963e+02	
   4.1853809686758717e+02	   1.3142059991327963e+02	
   4.1975444198557722e+02	   1.2842059991327963e+02	
   4.1995228641468066e+02	   1.3042059991327963e+02	
   4.2239867795717771e+02	   1.3042059991327963e+02	
   4.2415364717840225e+02	   1.2942059991327963e+02	
   4.2589941691120998e+02	   1.3042059991327963e+02	
   4.3047000531525970e+02	   1.3142059991327963e+02	
   4.3085021914349079e+02	   1.3042059991327963e+02	
   4.3467952640036998e+02	   1.2942059991327963e+02	
   4.3615577921328475e+02	   1.3042059991327963e+02	
   4.4019626364255862e+02	   1.2742059991327963e+02	
   4.4297486545336750e+02	   1.3042059991327963e+02	
   4.4403883661555028e+02	   1.2642059991327963e+02	
