   1.7913274432436432e+02	   1.1418151250383644e+02	
   1.9207217421398900e+02	   1.1618151250383644e+02	
   2.0584718008695086e+02	   1.1618151250383644e+02	
   2.1612933322929968e+02	   1.1018151250383644e+02	
   2.2846320981499360e+02	   1.0018151250383644e+02	
   2.4290134281941403e+02	   1.0018151250383644e+02	
   2.7324544238064288e+02	   1.1318151250383644e+02	
   2.8367065772742950e+02	   1.1318151250383644e+02	
   2.9345001228976940e+02	   1.1418151250383644e+02	
   3.0483296953174016e+02	   1.1418151250383644e+02	
   3.1523998677439607e+02	   1.1418151250383644e+02	
   3.3087298084001276e+02	   1.1618151250383644e+02	
   3.4432151789684315e+02	   1.1718151250383644e+02	
   3.5783368104062521e+02	   1.1818151250383644e+02	
   3.7220962061197827e+02	   1.2018151250383644e+02	
   3.8756989783412212e+02	   1.2018151250383644e+02	
   3.9749054417894763e+02	   1.2318151250383644e+02	
   4.0859524712079707e+02	   1.2418151250383644e+02	
   4.2304176498234074e+02	   1.2418151250383644e+02	
   4.3690268985915219e+02	   1.2218151250383644e+02	
   4.4481927539283964e+02	   1.2518151250383644e+02	
   4.5140644070330075e+02	   1.2518151250383644e+02	
   4.6812206530451692e+02	   1.2618151250383644e+02	
   4.8061486626859477e+02	   1.2618151250383644e+02	
   4.9106027816376815e+02	   1.2518151250383644e+02	
   5.0601130993910465e+02	   1.2418151250383644e+02	
   5.1990502709499799e+02	   1.2418151250383644e+02	
   5.3093548061090723e+02	   1.2518151250383644e+02	
   5.4283515266359370e+02	   1.2518151250383644e+02	
   5.5316759936473306e+02	   1.2518151250383644e+02	
   5.6116482708523290e+02	   1.2418151250383644e+02	
   5.6906605206649067e+02	   1.2318151250383644e+02	
   5.6906605206649067e+02	   1.2318151250383644e+02	
   6.0294699261559924e+02	   1.2518151250383644e+02	
   6.0557380396340830e+02	   1.2518151250383644e+02	
   6.0931604274000745e+02	   1.2518151250383644e+02	
   6.1131119943505723e+02	   1.2418151250383644e+02	
   6.2220269120463195e+02	   1.2418151250383644e+02	
   6.3339273455486011e+02	   1.2418151250383644e+02	
   6.4627874728049051e+02	   1.2518151250383644e+02	
   6.5386999219940083e+02	   1.2518151250383644e+02	
   6.6048079977085649e+02	   1.2518151250383644e+02	
   6.6352478236493516e+02	   1.2518151250383644e+02	
   6.7362127923640969e+02	   1.2418151250383644e+02	
   6.8409417955814831e+02	   1.2418151250383644e+02	
   6.9149353967779393e+02	   1.2518151250383644e+02	
   6.9839827393450958e+02	   1.2518151250383644e+02	
   7.0840592789733580e+02	   1.2518151250383644e+02	
   7.1444739132181087e+02	   1.2618151250383644e+02	
   7.1639828362026481e+02	   1.2618151250383644e+02	
   7.1639828362026481e+02	   1.2618151250383644e+02	
   7.2000092913669721e+02	   1.2318151250383644e+02	
   7.2096693690181485e+02	   1.2318151250383644e+02	
   7.2292849199029138e+02	   1.2618151250383644e+02	
   7.3789724397221141e+02	   1.2518151250383644e+02	
   7.5706690761197456e+02	   1.2618151250383644e+02	
   7.7615749686465688e+02	   1.2618151250383644e+02	
   7.8734915512584462e+02	   1.2618151250383644e+02	
   7.9805672071104050e+02	   1.2518151250383644e+02	
   8.0906898808936171e+02	   1.2518151250383644e+02	
   8.2136142416577934e+02	   1.2518151250383644e+02	
   8.3009523483878115e+02	   1.2318151250383644e+02	
   8.4131354736919252e+02	   1.2518151250383644e+02	
   8.5137337470035220e+02	   1.2518151250383644e+02	
   8.7332545191952295e+02	   1.2218151250383644e+02	
   8.9074748692069920e+02	   1.1918151250383644e+02	
   9.0288395259089259e+02	   1.1918151250383644e+02	
   9.1474948676983490e+02	   1.1518151250383644e+02	
   9.2672592185723386e+02	   1.2218151250383644e+02	
   9.4031981252258572e+02	   1.2218151250383644e+02	
   9.4627763995745477e+02	   1.2218151250383644e+02	
   9.6437596783608285e+02	   1.2218151250383644e+02	
   9.7626567319191088e+02	   1.2218151250383644e+02	
   9.8408783339199738e+02	   1.2218151250383644e+02	
   9.9908177019054062e+02	   1.2318151250383644e+02	
   1.0174204865134146e+03	   1.2318151250383644e+02	
   1.0336010590976100e+03	   1.2418151250383644e+02	
   1.0483536681021569e+03	   1.2518151250383644e+02	
   1.0620273299805745e+03	   1.2718151250383644e+02	
   1.0734354892190017e+03	   1.2818151250383644e+02	
   1.0865941543679344e+03	   1.2618151250383644e+02	
   1.1074469094180831e+03	   1.2618151250383644e+02	
   1.1149794252183165e+03	   1.3118151250383644e+02	
   1.1264674279171986e+03	   1.2918151250383644e+02	
   1.1264674279171986e+03	   1.3118151250383644e+02	
