   2.0939548353364225e+02	   1.3342059991327963e+02	
   2.0948008617326710e+02	   1.3042059991327963e+02	
   2.0967575484889340e+02	   1.3042059991327963e+02	
   2.1037467103504204e+02	   1.2242059991327963e+02	
   2.1037467103504204e+02	   1.2642059991327963e+02	
   2.1065729760398713e+02	   1.2242059991327963e+02	
   2.1114118234637812e+02	   1.2542059991327963e+02	
   2.1156130396710117e+02	   1.3142059991327963e+02	
   2.1432822553470393e+02	   1.2842059991327963e+02	
   2.1610677205736587e+02	   1.2742059991327963e+02	
   2.1918407808200814e+02	   1.2842059991327963e+02	
   2.1924262424314992e+02	   1.3242059991327963e+02	
   2.2423841977935783e+02	   1.3242059991327963e+02	
   2.2457209111513725e+02	   1.2442059991327963e+02	
   2.2771099512454842e+02	   1.3142059991327963e+02	
   2.2971042674343144e+02	   1.0942059991327963e+02	
   2.3487792785722351e+02	   1.2342059991327963e+02	
   2.3487792785722351e+02	   1.2942059991327963e+02	
   2.3635541440099146e+02	   1.2942059991327963e+02	
   2.4102075402387334e+02	   1.3042059991327963e+02	
   2.4222621747640625e+02	   1.2942059991327963e+02	
   2.4503753051409851e+02	   1.3142059991327963e+02	
   2.4841608963977774e+02	   1.3142059991327963e+02	
   2.5063673820407485e+02	   1.3142059991327963e+02	
   2.5489584759822176e+02	   1.3142059991327963e+02	
   2.5646113149787305e+02	   1.3142059991327963e+02	
   2.6096682537955553e+02	   1.2742059991327963e+02	
   2.6501847764672647e+02	   1.3442059991327963e+02	
   2.6837495117623303e+02	   1.2942059991327963e+02	
   2.7283236914967489e+02	   1.3142059991327963e+02	
   2.7784704105019733e+02	   1.2942059991327963e+02	
   2.8108926161306249e+02	   1.3342059991327963e+02	
   2.8497664715844741e+02	   1.2442059991327963e+02	
   2.9180190434145635e+02	   1.2442059991327963e+02	
   2.9212556875912173e+02	   1.3342059991327963e+02	
   3.0212099209301391e+02	   1.2942059991327963e+02	
   3.0329709041607845e+02	   1.2942059991327963e+02	
   3.1123568454865227e+02	   1.3142059991327963e+02	
   3.1213093148456187e+02	   1.3542059991327963e+02	
   3.2099425466786545e+02	   1.2942059991327963e+02	
   3.2183992949917990e+02	   1.2942059991327963e+02	
   3.3204287857840916e+02	   1.3142059991327963e+02	
   3.3247307768995012e+02	   1.2542059991327963e+02	
   3.4113396671197432e+02	   1.3342059991327963e+02	
   3.4152509983152305e+02	   1.2842059991327963e+02	
   3.5082890763185270e+02	   1.2842059991327963e+02	
   3.5138281686836496e+02	   1.3342059991327963e+02	
   3.6050147847891060e+02	   1.2842059991327963e+02	
   3.6166942160782685e+02	   1.2942059991327963e+02	
   3.7050314466472378e+02	   1.2742059991327963e+02	
   3.7212109554205244e+02	   1.2942059991327963e+02	
   3.8123029912447760e+02	   1.2942059991327963e+02	
   3.9123218709547064e+02	   1.3042059991327963e+02	
   3.9209544615888677e+02	   1.1042059991327963e+02	
   3.9243355105069162e+02	   1.1842059991327963e+02	
   3.9253456640138506e+02	   1.2242059991327963e+02	
   3.9404031923779331e+02	   1.2442059991327963e+02	
   3.9458080454724819e+02	   1.2342059991327963e+02	
   3.9472725817448560e+02	   1.1442059991327963e+02	
   3.9624279546682931e+02	   1.2642059991327963e+02	
   3.9653475053968344e+02	   1.1042059991327963e+02	
   3.9782564972976877e+02	   1.2142059991327963e+02	
   3.9809994031243019e+02	   1.2342059991327963e+02	
   3.9873031975020206e+02	   1.1942059991327963e+02	
   3.9883923126348100e+02	   1.2642059991327963e+02	
   3.9951317025165588e+02	   1.2442059991327963e+02	
   3.9951353119922527e+02	   1.2342059991327963e+02	
   3.9998398601860691e+02	   1.2542059991327963e+02	
   4.0002618750028319e+02	   1.2542059991327963e+02	
   4.0064306466428758e+02	   1.2142059991327963e+02	
   4.0072326474057991e+02	   1.0942059991327963e+02	
   4.0122472762842727e+02	   1.1842059991327963e+02	
   4.0124939124369445e+02	   1.3142059991327963e+02	
   4.0173766805170590e+02	   1.1942059991327963e+02	
   4.0179593696833109e+02	   1.3242059991327963e+02	
   4.0189750320949730e+02	   1.3042059991327963e+02	
   4.0202357022821423e+02	   1.2642059991327963e+02	
   4.0291280880425330e+02	   1.2342059991327963e+02	
   4.0302933385192972e+02	   1.2442059991327963e+02	
   4.0353638463386443e+02	   1.2642059991327963e+02	
   4.0488314141420932e+02	   1.3342059991327963e+02	
   4.0502714932702793e+02	   1.1942059991327963e+02	
   4.0506195014019715e+02	   1.2642059991327963e+02	
   4.0538430519633135e+02	   1.3042059991327963e+02	
   4.0568874292672172e+02	   1.2542059991327963e+02	
   4.0608727683166273e+02	   1.3442059991327963e+02	
   4.0610974765934594e+02	   1.2042059991327963e+02	
   4.0732077830014418e+02	   1.2242059991327963e+02	
   4.0775310593805392e+02	   1.2942059991327963e+02	
   4.0812099395902641e+02	   1.2742059991327963e+02	
   4.0820622709303012e+02	   1.1942059991327963e+02	
   4.0831642967460203e+02	   1.3142059991327963e+02	
   4.0863351560561239e+02	   1.2242059991327963e+02	
   4.0873072570418356e+02	   1.3442059991327963e+02	
   4.0882832052517449e+02	   1.2242059991327963e+02	
   4.0914210201563282e+02	   1.3442059991327963e+02	
   4.0917496694056916e+02	   1.2142059991327963e+02	
   4.0964529376469147e+02	   1.2642059991327963e+02	
   4.1010548855114314e+02	   1.2642059991327963e+02	
   4.1032138446008935e+02	   1.2142059991327963e+02	
   4.1046426389912892e+02	   1.2542059991327963e+02	
   4.1053869259488727e+02	   1.2642059991327963e+02	
   4.1087492455425235e+02	   1.2242059991327963e+02	
   4.1093032966970833e+02	   1.2142059991327963e+02	
   4.1100768912173959e+02	   1.1942059991327963e+02	
   4.1107831419354358e+02	   1.2342059991327963e+02	
   4.1134793074010895e+02	   1.3342059991327963e+02	
   4.1150667229327291e+02	   1.2842059991327963e+02	
   4.1176701254175828e+02	   1.2042059991327963e+02	
   4.1184051645758416e+02	   1.2642059991327963e+02	
   4.1197076027091663e+02	   1.2342059991327963e+02	
   4.1199626813819219e+02	   1.2542059991327963e+02	
   4.1242156399525226e+02	   1.2342059991327963e+02	
   4.1243963615535711e+02	   1.3042059991327963e+02	
   4.1267258031351713e+02	   1.3142059991327963e+02	
   4.1273507033757153e+02	   1.2642059991327963e+02	
   4.1352692297785995e+02	   1.2342059991327963e+02	
   4.1363898723183593e+02	   1.3342059991327963e+02	
   4.1422255987359790e+02	   1.2742059991327963e+02	
   4.1473114869072862e+02	   1.2342059991327963e+02	
   4.1503914287926341e+02	   1.3042059991327963e+02	
   4.1625274285159622e+02	   1.2742059991327963e+02	
   4.1632811751888835e+02	   1.2742059991327963e+02	
   4.1682080724274670e+02	   1.3242059991327963e+02	
   4.1701671517321665e+02	   1.2842059991327963e+02	
   4.1853809686758717e+02	   1.3142059991327963e+02	
   4.1874742831042363e+02	   1.2942059991327963e+02	
   4.1889368399939451e+02	   1.2842059991327963e+02	
   4.1975444198557722e+02	   1.2842059991327963e+02	
   4.1995228641468066e+02	   1.3042059991327963e+02	
   4.2002958280764875e+02	   1.2642059991327963e+02	
   4.2037643670783888e+02	   1.3742059991327963e+02	
   4.2184091318702713e+02	   1.2642059991327963e+02	
   4.2236499619636498e+02	   1.3242059991327963e+02	
   4.2239867795717771e+02	   1.3042059991327963e+02	
   4.2296265382291710e+02	   1.2842059991327963e+02	
   4.2329013498251356e+02	   1.2342059991327963e+02	
   4.2415364717840225e+02	   1.2942059991327963e+02	
   4.2491935390316462e+02	   1.2942059991327963e+02	
   4.2589941691120998e+02	   1.3042059991327963e+02	
   4.2647677942203734e+02	   1.3042059991327963e+02	
   4.2686845721657284e+02	   1.3542059991327963e+02	
   4.2789093393771384e+02	   1.2842059991327963e+02	
   4.2830675976580750e+02	   1.3442059991327963e+02	
   4.2933487981162040e+02	   1.3242059991327963e+02	
   4.2953218274239526e+02	   1.2442059991327963e+02	
   4.3047000531525970e+02	   1.3142059991327963e+02	
   4.3085021914349079e+02	   1.3042059991327963e+02	
   4.3096810975398023e+02	   1.3242059991327963e+02	
   4.3104017938065795e+02	   1.3342059991327963e+02	
   4.3361949631041540e+02	   1.3242059991327963e+02	
   4.3467952640036998e+02	   1.2942059991327963e+02	
   4.3498746460164324e+02	   1.2842059991327963e+02	
   4.3587469995176627e+02	   1.3442059991327963e+02	
   4.3615577921328475e+02	   1.3042059991327963e+02	
   4.3618273453180467e+02	   1.2642059991327963e+02	
   4.3690816673026484e+02	   1.3442059991327963e+02	
   4.3816369388746040e+02	   1.2942059991327963e+02	
   4.3989076295834263e+02	   1.3442059991327963e+02	
   4.4019626364255862e+02	   1.2742059991327963e+02	
   4.4043789644741514e+02	   1.2442059991327963e+02	
   4.4102817759710962e+02	   1.3242059991327963e+02	
   4.4166115792051755e+02	   1.3442059991327963e+02	
   4.4297486545336750e+02	   1.3042059991327963e+02	
   4.4317508464305484e+02	   1.2942059991327963e+02	
   4.4334832948060557e+02	   1.3542059991327963e+02	
   4.4403883661555028e+02	   1.2642059991327963e+02	
   4.4409717686258932e+02	   1.2742059991327963e+02	
   4.4438556892137098e+02	   1.2442059991327963e+02	
   4.4447180672230019e+02	   1.3242059991327963e+02	
   4.4543975665221666e+02	   1.2642059991327963e+02	
   4.4677877603223692e+02	   1.3242059991327963e+02	
   4.4785897627397878e+02	   1.2242059991327963e+02	
   4.4812754099142478e+02	   1.2442059991327963e+02	
   4.5001722589839477e+02	   1.2842059991327963e+02	
   4.5029098837056080e+02	   1.2442059991327963e+02	
   4.5055344261291270e+02	   1.2542059991327963e+02	
   4.5067589828410388e+02	   1.3142059991327963e+02	
   4.5089026809717024e+02	   1.2642059991327963e+02	
   4.5113078795322139e+02	   1.3342059991327963e+02	
   4.5179580640387633e+02	   1.3342059991327963e+02	
